id,D_H,EC,EO,VE,PH,WA,NF,GLR,VC,TDS,TRS,TWS
3545,-0.07600587,-0.0020629042,-0.024179256,0.0020526845,-0.0011732966,-0.0055704536,0.0010116915,-0.012453783,0.0018229168,-0.006785456,-0.029239837,0.18603532
3613,-0.081074476,-0.011358492,-0.016775843,0.0058591473,-0.0016793684,-0.01586937,0.00051155273,-0.017006885,-0.0016621591,-0.003526069,-0.035098728,0.07631538
3044,-0.11147783,0.0069807065,0.026107473,0.0008151181,-0.0007576969,-0.03677414,0.0007398483,0.0039134473,0.004618305,-0.0042238585,0.036145736,-0.07398118
573,-0.10812425,0.008851205,-0.01607711,-0.000337413,0.0060883095,0.00042764042,0.00073377276,0.002519938,0.0031060453,-0.0026168434,-0.0674879,-0.0646054
760,0.0682445,0.0027068448,0.010593204,-0.0020428651,0.0035566268,0.012425231,0.00015577392,0.0030756113,0.003530938,-0.0088457605,0.10092834,0.0685376
2356,0.09343795,0.012292263,0.017375736,0.013408759,0.006779688,0.039055903,0.00014703455,0.0035497702,0.012899849,-0.003498785,-0.041828126,0.11492317
3520,0.027068906,-0.002609175,0.019046916,0.0023785178,-0.0011157207,0.0010155767,0.00058862433,0.0027259958,-0.002967595,-0.0043045497,-0.04617961,0.1641438
970,-0.07233498,0.0014868106,0.024306837,0.006733291,-6.5534965e-05,0.01815738,0.0018917358,0.00458188,0.0041825455,-0.002794318,-0.055784415,-0.057517894
501,0.04197768,0.01289704,0.014507277,-0.0036238006,-0.0015196532,0.0054328875,0.0009194845,0.0026785533,0.0048178365,-0.01701538,0.049214203,0.15691558
1051,-0.16616604,0.0016348272,-0.027804555,-0.010421757,-0.0016371706,-0.097839974,-0.0018486625,-0.0066652377,-0.011466623,-0.0042100674,0.02419892,-0.08510817
1298,-0.06804775,0.006689443,-0.0114517035,-0.0034659142,-0.00081993843,-0.001991041,0.0005463442,0.0073693763,0.0020417336,0.01938913,0.16695942,-0.07969462
422,0.07153331,0.0021323336,0.013818928,0.0010980562,-0.00021073523,0.016746249,0.00042115102,0.0024712163,0.0016095163,0.0073639713,-0.04629518,0.04284989
311,0.06658913,-0.0057157804,0.007261494,0.00082940655,-0.00024641413,0.016256172,0.00078662107,0.0023497618,0.0074170977,0.016192494,0.1457402,-0.076469295
3526,0.005699668,-0.01452474,0.013760309,-0.011704882,-0.007707993,-0.026044466,0.0013377154,0.0022202947,-0.0010007155,-0.004571567,-0.0722354,-0.07437611
2468,-0.084102035,0.006385095,-0.023612471,0.004202827,-0.0015545237,0.008607185,0.002938011,0.002649595,0.0052343453,-0.004661488,0.14984569,0.06821683
141,-0.0888104,0.011050092,-0.017795565,0.005804234,0.0046496154,0.0060495664,-0.0028920989,0.005613513,0.0027015666,-0.0031489881,-0.040222622,-0.07052454
429,0.07516572,-0.0001744945,0.008533929,-0.0015208371,0.0022204223,0.010716455,-0.0014337108,0.0024947121,0.001530708,0.058944523,0.1039758,0.17221636
2415,-0.10913699,-0.0037432497,-0.019752499,-0.012797441,-0.0032434184,-0.045957834,-0.002069559,-0.0002466757,-0.0064114374,-0.005166317,-0.10775255,0.13962881
411,-0.027880881,-0.0085275015,0.002420011,-0.005056946,-0.0020049897,-0.0027293568,0.0012643741,0.0015552472,-0.0051837363,-0.014964762,-0.38734993,0.07823076
40,0.04792304,-0.008946761,0.0024123082,-0.0058097113,-0.00040221424,0.0041540037,0.00096868945,0.0028855114,0.003810696,-0.006733893,0.12950811,-0.0815466
1256,0.02133954,0.004310732,0.016064292,0.0033124003,0.01859011,0.015951725,0.0010719064,0.0017104757,0.0020653731,-0.013382094,0.15841387,0.1791673
1005,0.02113559,0.0014924894,-0.015047181,0.009792056,0.00012910049,0.017589401,0.00079120934,-0.0008949685,-0.0015189856,-0.0047002523,0.1455649,-0.07476242
3164,0.114565544,0.01968751,0.017038776,0.0011214104,0.00381212,0.007023952,0.0017766582,0.0037765487,0.016333086,-0.0035884245,-0.023261799,-0.05874869
1596,-0.03814354,5.8657963e-05,-0.004035919,-0.0005557706,-0.00038200043,0.0011661613,-0.0051542777,-0.0003017965,-0.010907089,-0.007485862,-0.34643164,-0.021437218
1126,0.039105233,0.0006408328,-0.014280116,-0.0033708236,-0.0014449301,-0.024635604,-0.0008628085,0.0018721599,0.0007572073,0.0014459087,-0.032418273,0.072042905
3673,0.026605243,0.002825428,-0.04598858,-0.004788457,-0.00075149134,0.0025715819,0.00043955116,0.0028223107,-0.0068909423,-0.00575071,-0.07150037,-0.072264075
3535,0.013695941,-0.0036162948,0.002910402,-0.0009046443,-0.0014817268,-0.022129592,0.0018796006,0.003580931,0.0020739317,-0.0072335126,0.03518033,0.017705424
1352,-0.10331979,-0.020191764,0.0016466647,-0.012249109,-0.00081709126,-0.027878031,-0.007189125,0.00087698695,-0.0076116365,-0.0053623766,-0.30033585,-0.027752666
1669,0.08885945,0.005872768,0.015351346,0.00073719525,-0.00061217125,0.011586044,-5.6475954e-05,0.00085960777,-0.002409796,-0.0045721503,-0.057062466,0.1346962
685,-0.07021991,-0.003380497,-0.018332606,0.004239599,0.00014127033,0.022925496,0.0010929832,0.00084019086,0.0032529216,0.008983699,-0.04601567,-0.000983402
445,0.05284976,0.005423625,0.014647972,0.006603796,-0.0008932914,0.016499966,0.0006356533,0.0045123813,0.0044447477,-0.014260749,0.1156748,0.18483059
